mouse,day,gc_cluster_id,gc_shank,gc_sc_x,other_cluster_id,other_cell_type,other_shank,shank_dist,agreement
25,18,236,0,-3000.0,59,NGS,2,2,0.6509433962264151
25,18,236,0,-3000.0,62,NGS,2,2,0.39622641509433965
25,18,236,0,-3000.0,65,NGS,2,2,0.5188679245283019
25,18,236,0,-3000.0,72,NGS,2,2,0.4716981132075472
25,18,236,0,-3000.0,76,NGS,2,2,0.39622641509433965
25,18,236,0,-3000.0,83,NGS,2,2,0.5754716981132075
25,18,236,0,-3000.0,85,NGS,2,2,0.42452830188679247
25,18,236,0,-3000.0,89,NGS,2,2,0.5754716981132075
25,18,236,0,-3000.0,90,NGS,2,2,0.4716981132075472
25,18,236,0,-3000.0,99,NGS,3,3,0.37735849056603776
25,18,236,0,-3000.0,101,NGS,3,3,0.330188679245283
25,18,236,0,-3000.0,104,NGS,3,3,0.39622641509433965
25,18,236,0,-3000.0,107,NGS,3,3,0.3867924528301887
25,18,236,0,-3000.0,108,NGS,3,3,0.5849056603773585
25,18,236,0,-3000.0,112,NGS,3,3,0.33962264150943394
25,18,236,0,-3000.0,113,NGS,3,3,0.32075471698113206
25,18,236,0,-3000.0,117,NGS,3,3,0.4811320754716981
25,18,236,0,-3000.0,119,NGS,3,3,0.33962264150943394
25,18,236,0,-3000.0,126,NGS,3,3,0.5188679245283019
25,18,236,0,-3000.0,129,NGS,3,3,0.5188679245283019
25,18,236,0,-3000.0,140,NGS,3,3,0.3584905660377358
25,18,236,0,-3000.0,141,NGS,3,3,0.33962264150943394
25,18,236,0,-3000.0,142,NGS,3,3,0.5377358490566038
25,18,236,0,-3000.0,153,NGS,2,2,0.4716981132075472
25,18,236,0,-3000.0,154,NGS,2,2,0.5660377358490566
25,18,236,0,-3000.0,164,NGS,2,2,0.3584905660377358
25,18,236,0,-3000.0,167,NGS,2,2,0.42452830188679247
25,18,236,0,-3000.0,169,NGS,2,2,0.49056603773584906
25,18,236,0,-3000.0,171,NGS,2,2,0.4811320754716981
25,18,236,0,-3000.0,174,NGS,2,2,0.7169811320754716
25,18,236,0,-3000.0,176,NGS,2,2,0.49056603773584906
25,18,236,0,-3000.0,185,NGS,2,2,0.3018867924528302
25,18,236,0,-3000.0,186,NGS,2,2,0.5566037735849056
25,18,236,0,-3000.0,191,NGS,2,2,0.4716981132075472
25,18,236,0,-3000.0,193,NGS,2,2,0.5283018867924528
25,18,236,0,-3000.0,195,NGS,1,1,0.3867924528301887
25,18,236,0,-3000.0,197,NGS,1,1,0.41509433962264153
25,18,236,0,-3000.0,198,NGS,1,1,0.6415094339622641
25,18,236,0,-3000.0,201,NGS,1,1,0.42452830188679247
25,18,236,0,-3000.0,203,NGS,1,1,0.6226415094339622
25,18,236,0,-3000.0,204,NGS,1,1,0.6415094339622641
25,18,236,0,-3000.0,213,NGS,1,1,0.36792452830188677
25,18,236,0,-3000.0,216,NGS,1,1,0.46226415094339623
25,18,236,0,-3000.0,222,NGS,1,1,0.3584905660377358
25,18,236,0,-3000.0,223,NGS,1,1,0.2641509433962264
25,18,236,0,-3000.0,225,NGS,1,1,0.46226415094339623
25,18,236,0,-3000.0,228,NGS,1,1,0.4811320754716981
25,18,236,0,-3000.0,230,NGS,1,1,0.4716981132075472
25,18,236,0,-3000.0,232,NGS,0,0,0.44339622641509435
25,18,236,0,-3000.0,239,NGS,0,0,0.4056603773584906
25,18,236,0,-3000.0,240,NGS,0,0,0.4716981132075472
25,18,236,0,-3000.0,241,NGS,0,0,0.4716981132075472
25,18,236,0,-3000.0,244,NGS,0,0,0.39622641509433965
25,18,236,0,-3000.0,245,NGS,0,0,0.5094339622641509
25,18,236,0,-3000.0,247,NGS,0,0,0.5471698113207547
25,18,236,0,-3000.0,249,NGS,0,0,0.46226415094339623
25,18,236,0,-3000.0,250,NGS,0,0,0.5943396226415094
25,18,236,0,-3000.0,258,NGS,0,0,0.41509433962264153
25,18,236,0,-3000.0,260,NGS,0,0,0.6320754716981132
25,18,236,0,-3000.0,261,NGS,1,1,0.5566037735849056
25,18,236,0,-3000.0,269,NGS,1,1,0.4716981132075472
25,18,236,0,-3000.0,270,NGS,1,1,0.42452830188679247
25,18,236,0,-3000.0,273,NGS,1,1,0.4716981132075472
25,18,236,0,-3000.0,287,NGS,1,1,0.5566037735849056
25,18,236,0,-3000.0,294,NGS,1,1,0.4716981132075472
25,18,236,0,-3000.0,296,NGS,1,1,0.4811320754716981
25,18,236,0,-3000.0,297,NGS,1,1,0.5943396226415094
25,18,236,0,-3000.0,301,NGS,1,1,0.5377358490566038
25,18,236,0,-3000.0,304,NGS,1,1,0.5
25,18,236,0,-3000.0,307,NGS,0,0,0.4716981132075472
25,18,236,0,-3000.0,310,NGS,0,0,0.4339622641509434
25,18,236,0,-3000.0,311,NGS,0,0,0.5754716981132075
25,18,236,0,-3000.0,316,NGS,0,0,0.6132075471698113
25,18,236,0,-3000.0,319,NGS,0,0,0.5188679245283019
25,18,236,0,-3000.0,326,NGS,0,0,0.36792452830188677
25,18,236,0,-3000.0,327,NGS,0,0,0.4716981132075472
25,18,236,0,-3000.0,330,NGS,0,0,0.4528301886792453
25,18,236,0,-3000.0,332,NGS,0,0,0.4528301886792453
25,18,236,0,-3000.0,333,NGS,0,0,0.3867924528301887
25,18,236,0,-3000.0,334,NGS,0,0,0.5188679245283019
25,18,236,0,-3000.0,336,NGS,0,0,0.41509433962264153
25,18,236,0,-3000.0,337,NGS,0,0,0.4716981132075472
25,18,236,0,-3000.0,338,NGS,0,0,0.3867924528301887
25,18,236,0,-3000.0,344,NGS,0,0,0.4528301886792453
25,18,236,0,-3000.0,346,NGS,0,0,0.5471698113207547
25,18,236,0,-3000.0,355,NGS,0,0,0.4528301886792453
25,18,236,0,-3000.0,356,NGS,0,0,0.5
25,18,236,0,-3000.0,360,NGS,0,0,0.39622641509433965
25,18,236,0,-3000.0,361,NGS,0,0,0.5377358490566038
25,18,236,0,-3000.0,365,NGS,0,0,0.42452830188679247
25,18,236,0,-3000.0,368,NGS,0,0,0.4716981132075472
25,18,236,0,-3000.0,370,NGS,0,0,0.4811320754716981
25,18,236,0,-3000.0,372,NGS,0,0,0.4339622641509434
25,18,236,0,-3000.0,373,NGS,0,0,0.49056603773584906
25,18,238,0,-3000.0,7,GC,3,3,0.44339622641509435
25,18,238,0,-3000.0,25,GC,3,3,0.49056603773584906
25,18,238,0,-3000.0,95,GC,3,3,0.5
25,18,238,0,-3000.0,97,GC,3,3,0.46226415094339623
25,18,238,0,-3000.0,102,GC,3,3,0.3490566037735849
25,18,238,0,-3000.0,202,GC,1,1,0.660377358490566
25,18,238,0,-3000.0,211,GC,1,1,0.5377358490566038
25,18,238,0,-3000.0,233,GC,0,0,0.7169811320754716
25,18,238,0,-3000.0,236,GC,0,0,0.4528301886792453
25,18,238,0,-3000.0,322,GC,0,0,0.5566037735849056
25,18,238,0,-3000.0,8,NGS,3,3,0.6792452830188679
25,18,238,0,-3000.0,9,NGS,3,3,0.33962264150943394
25,18,238,0,-3000.0,12,NGS,3,3,0.5566037735849056
25,18,238,0,-3000.0,13,NGS,3,3,0.6320754716981132
25,18,238,0,-3000.0,17,NGS,3,3,0.5566037735849056
25,18,238,0,-3000.0,30,NGS,3,3,0.5754716981132075
25,18,238,0,-3000.0,31,NGS,3,3,0.44339622641509435
25,18,238,0,-3000.0,32,NGS,3,3,0.32075471698113206
25,18,238,0,-3000.0,33,NGS,3,3,0.5943396226415094
25,18,238,0,-3000.0,34,NGS,3,3,0.7358490566037735
25,18,238,0,-3000.0,35,NGS,3,3,0.6037735849056604
25,18,238,0,-3000.0,38,NGS,3,3,0.6415094339622641
25,18,238,0,-3000.0,42,NGS,3,3,0.5566037735849056
25,18,238,0,-3000.0,44,NGS,3,3,0.6792452830188679
25,18,238,0,-3000.0,54,NGS,2,2,0.6226415094339622
25,18,238,0,-3000.0,55,NGS,2,2,0.5754716981132075
25,18,238,0,-3000.0,58,NGS,2,2,0.5188679245283019
25,18,238,0,-3000.0,59,NGS,2,2,0.5754716981132075
25,18,238,0,-3000.0,62,NGS,2,2,0.7169811320754716
25,18,238,0,-3000.0,65,NGS,2,2,0.5943396226415094
25,18,238,0,-3000.0,72,NGS,2,2,0.6792452830188679
25,18,238,0,-3000.0,76,NGS,2,2,0.6792452830188679
25,18,238,0,-3000.0,83,NGS,2,2,0.46226415094339623
25,18,238,0,-3000.0,85,NGS,2,2,0.5
25,18,238,0,-3000.0,89,NGS,2,2,0.46226415094339623
25,18,238,0,-3000.0,90,NGS,2,2,0.6792452830188679
25,18,238,0,-3000.0,99,NGS,3,3,0.660377358490566
25,18,238,0,-3000.0,101,NGS,3,3,0.44339622641509435
25,18,238,0,-3000.0,104,NGS,3,3,0.6037735849056604
25,18,238,0,-3000.0,107,NGS,3,3,0.3867924528301887
25,18,238,0,-3000.0,108,NGS,3,3,0.4528301886792453
25,18,238,0,-3000.0,112,NGS,3,3,0.5471698113207547
25,18,238,0,-3000.0,113,NGS,3,3,0.6415094339622641
25,18,238,0,-3000.0,117,NGS,3,3,0.36792452830188677
25,18,238,0,-3000.0,119,NGS,3,3,0.5471698113207547
25,18,238,0,-3000.0,126,NGS,3,3,0.5943396226415094
25,18,238,0,-3000.0,129,NGS,3,3,0.5188679245283019
25,18,238,0,-3000.0,140,NGS,3,3,0.6415094339622641
25,18,238,0,-3000.0,141,NGS,3,3,0.5094339622641509
25,18,238,0,-3000.0,142,NGS,3,3,0.5754716981132075
25,18,238,0,-3000.0,153,NGS,2,2,0.6792452830188679
25,18,238,0,-3000.0,154,NGS,2,2,0.5094339622641509
25,18,238,0,-3000.0,164,NGS,2,2,0.7169811320754716
25,18,238,0,-3000.0,167,NGS,2,2,0.5754716981132075
25,18,238,0,-3000.0,169,NGS,2,2,0.5094339622641509
25,18,238,0,-3000.0,171,NGS,2,2,0.44339622641509435
25,18,238,0,-3000.0,174,NGS,2,2,0.5094339622641509
25,18,238,0,-3000.0,176,NGS,2,2,0.660377358490566
25,18,238,0,-3000.0,185,NGS,2,2,0.4716981132075472
25,18,238,0,-3000.0,186,NGS,2,2,0.330188679245283
25,18,238,0,-3000.0,191,NGS,2,2,0.6792452830188679
25,18,238,0,-3000.0,193,NGS,2,2,0.660377358490566
25,18,238,0,-3000.0,195,NGS,1,1,0.5
25,18,238,0,-3000.0,197,NGS,1,1,0.7735849056603774
25,18,238,0,-3000.0,198,NGS,1,1,0.39622641509433965
25,18,238,0,-3000.0,201,NGS,1,1,0.42452830188679247
25,18,238,0,-3000.0,203,NGS,1,1,0.4528301886792453
25,18,238,0,-3000.0,204,NGS,1,1,0.4339622641509434
25,18,238,0,-3000.0,213,NGS,1,1,0.6320754716981132
25,18,238,0,-3000.0,216,NGS,1,1,0.5
25,18,238,0,-3000.0,222,NGS,1,1,0.5660377358490566
25,18,238,0,-3000.0,223,NGS,1,1,0.6226415094339622
25,18,238,0,-3000.0,225,NGS,1,1,0.27358490566037735
25,18,238,0,-3000.0,228,NGS,1,1,0.29245283018867924
25,18,238,0,-3000.0,230,NGS,1,1,0.6792452830188679
25,18,238,0,-3000.0,232,NGS,0,0,0.4811320754716981
25,18,238,0,-3000.0,239,NGS,0,0,0.4056603773584906
25,18,238,0,-3000.0,240,NGS,0,0,0.6792452830188679
25,18,238,0,-3000.0,241,NGS,0,0,0.5660377358490566
25,18,238,0,-3000.0,244,NGS,0,0,0.6792452830188679
25,18,238,0,-3000.0,245,NGS,0,0,0.5283018867924528
25,18,238,0,-3000.0,247,NGS,0,0,0.6037735849056604
25,18,238,0,-3000.0,249,NGS,0,0,0.6886792452830188
25,18,238,0,-3000.0,250,NGS,0,0,0.5566037735849056
25,18,238,0,-3000.0,258,NGS,0,0,0.7358490566037735
25,18,238,0,-3000.0,260,NGS,0,0,0.5566037735849056
25,18,238,0,-3000.0,261,NGS,1,1,0.5188679245283019
25,18,238,0,-3000.0,269,NGS,1,1,0.6792452830188679
25,18,238,0,-3000.0,270,NGS,1,1,0.5377358490566038
25,18,238,0,-3000.0,273,NGS,1,1,0.6792452830188679
25,18,238,0,-3000.0,287,NGS,1,1,0.44339622641509435
25,18,238,0,-3000.0,294,NGS,1,1,0.6792452830188679
25,18,238,0,-3000.0,296,NGS,1,1,0.5943396226415094
25,18,238,0,-3000.0,297,NGS,1,1,0.5566037735849056
25,18,238,0,-3000.0,301,NGS,1,1,0.6509433962264151
25,18,238,0,-3000.0,304,NGS,1,1,0.5377358490566038
25,18,238,0,-3000.0,307,NGS,0,0,0.6792452830188679
25,18,238,0,-3000.0,310,NGS,0,0,0.6792452830188679
25,18,238,0,-3000.0,311,NGS,0,0,0.5754716981132075
25,18,238,0,-3000.0,316,NGS,0,0,0.46226415094339623
25,18,238,0,-3000.0,319,NGS,0,0,0.330188679245283
25,18,238,0,-3000.0,326,NGS,0,0,0.5188679245283019
25,18,238,0,-3000.0,327,NGS,0,0,0.6792452830188679
25,18,238,0,-3000.0,330,NGS,0,0,0.6226415094339622
25,18,238,0,-3000.0,332,NGS,0,0,0.6981132075471698
25,18,238,0,-3000.0,333,NGS,0,0,0.5754716981132075
25,18,238,0,-3000.0,334,NGS,0,0,0.5566037735849056
25,18,238,0,-3000.0,336,NGS,0,0,0.6981132075471698
25,18,238,0,-3000.0,337,NGS,0,0,0.6792452830188679
25,18,238,0,-3000.0,338,NGS,0,0,0.3867924528301887
25,18,238,0,-3000.0,344,NGS,0,0,0.7358490566037735
25,18,238,0,-3000.0,346,NGS,0,0,0.41509433962264153
25,18,238,0,-3000.0,355,NGS,0,0,0.7735849056603774
25,18,238,0,-3000.0,356,NGS,0,0,0.6132075471698113
25,18,238,0,-3000.0,360,NGS,0,0,0.5660377358490566
25,18,238,0,-3000.0,361,NGS,0,0,0.5
25,18,238,0,-3000.0,365,NGS,0,0,0.46226415094339623
25,18,238,0,-3000.0,368,NGS,0,0,0.6792452830188679
25,18,238,0,-3000.0,370,NGS,0,0,0.5943396226415094
25,18,238,0,-3000.0,372,NGS,0,0,0.6792452830188679
25,18,238,0,-3000.0,373,NGS,0,0,0.660377358490566
25,18,322,0,-3000.0,7,GC,3,3,0.5849056603773585
25,18,322,0,-3000.0,25,GC,3,3,0.4811320754716981
25,18,322,0,-3000.0,95,GC,3,3,0.8301886792452831
25,18,322,0,-3000.0,97,GC,3,3,0.660377358490566
25,18,322,0,-3000.0,102,GC,3,3,0.5660377358490566
25,18,322,0,-3000.0,202,GC,1,1,0.8584905660377359
25,18,322,0,-3000.0,211,GC,1,1,0.6226415094339622
25,18,322,0,-3000.0,233,GC,0,0,0.8018867924528302
25,18,322,0,-3000.0,236,GC,0,0,0.4811320754716981
25,18,322,0,-3000.0,238,GC,0,0,0.5566037735849056
25,18,322,0,-3000.0,8,NGS,3,3,0.8018867924528302
25,18,322,0,-3000.0,9,NGS,3,3,0.5566037735849056
25,18,322,0,-3000.0,12,NGS,3,3,0.6037735849056604
25,18,322,0,-3000.0,13,NGS,3,3,0.8490566037735849
25,18,322,0,-3000.0,17,NGS,3,3,0.7735849056603774
25,18,322,0,-3000.0,30,NGS,3,3,0.8301886792452831
25,18,322,0,-3000.0,31,NGS,3,3,0.7358490566037735
25,18,322,0,-3000.0,32,NGS,3,3,0.3867924528301887
25,18,322,0,-3000.0,33,NGS,3,3,0.8490566037735849
25,18,322,0,-3000.0,34,NGS,3,3,0.7452830188679245
25,18,322,0,-3000.0,35,NGS,3,3,0.6132075471698113
25,18,322,0,-3000.0,38,NGS,3,3,0.8018867924528302
25,18,322,0,-3000.0,42,NGS,3,3,0.5283018867924528
25,18,322,0,-3000.0,44,NGS,3,3,0.8018867924528302
25,18,322,0,-3000.0,54,NGS,2,2,0.8207547169811321
25,18,322,0,-3000.0,55,NGS,2,2,0.9056603773584906
25,18,322,0,-3000.0,58,NGS,2,2,0.8867924528301887
25,18,322,0,-3000.0,59,NGS,2,2,0.7547169811320755
25,18,322,0,-3000.0,62,NGS,2,2,0.6509433962264151
25,18,322,0,-3000.0,65,NGS,2,2,0.8867924528301887
25,18,322,0,-3000.0,72,NGS,2,2,0.8018867924528302
25,18,322,0,-3000.0,76,NGS,2,2,0.839622641509434
25,18,322,0,-3000.0,83,NGS,2,2,0.6792452830188679
25,18,322,0,-3000.0,85,NGS,2,2,0.4339622641509434
25,18,322,0,-3000.0,89,NGS,2,2,0.6415094339622641
25,18,322,0,-3000.0,90,NGS,2,2,0.8018867924528302
25,18,322,0,-3000.0,99,NGS,3,3,0.7830188679245284
25,18,322,0,-3000.0,101,NGS,3,3,0.33962264150943394
25,18,322,0,-3000.0,104,NGS,3,3,0.7264150943396226
25,18,322,0,-3000.0,107,NGS,3,3,0.24528301886792453
25,18,322,0,-3000.0,108,NGS,3,3,0.7075471698113207
25,18,322,0,-3000.0,112,NGS,3,3,0.7452830188679245
25,18,322,0,-3000.0,113,NGS,3,3,0.8018867924528302
25,18,322,0,-3000.0,117,NGS,3,3,0.8113207547169812
25,18,322,0,-3000.0,119,NGS,3,3,0.5566037735849056
25,18,322,0,-3000.0,126,NGS,3,3,0.6226415094339622
25,18,322,0,-3000.0,129,NGS,3,3,0.8113207547169812
25,18,322,0,-3000.0,140,NGS,3,3,0.5
25,18,322,0,-3000.0,141,NGS,3,3,0.5566037735849056
25,18,322,0,-3000.0,142,NGS,3,3,0.4339622641509434
25,18,322,0,-3000.0,153,NGS,2,2,0.8018867924528302
25,18,322,0,-3000.0,154,NGS,2,2,0.5
25,18,322,0,-3000.0,164,NGS,2,2,0.7264150943396226
25,18,322,0,-3000.0,167,NGS,2,2,0.32075471698113206
25,18,322,0,-3000.0,169,NGS,2,2,0.5188679245283019
25,18,322,0,-3000.0,171,NGS,2,2,0.6226415094339622
25,18,322,0,-3000.0,174,NGS,2,2,0.5377358490566038
25,18,322,0,-3000.0,176,NGS,2,2,0.7452830188679245
25,18,322,0,-3000.0,185,NGS,2,2,0.5943396226415094
25,18,322,0,-3000.0,186,NGS,2,2,0.660377358490566
25,18,322,0,-3000.0,191,NGS,2,2,0.8018867924528302
25,18,322,0,-3000.0,193,NGS,2,2,0.7452830188679245
25,18,322,0,-3000.0,195,NGS,1,1,0.20754716981132076
25,18,322,0,-3000.0,197,NGS,1,1,0.6698113207547169
25,18,322,0,-3000.0,198,NGS,1,1,0.6509433962264151
25,18,322,0,-3000.0,201,NGS,1,1,0.4528301886792453
25,18,322,0,-3000.0,203,NGS,1,1,0.44339622641509435
25,18,322,0,-3000.0,204,NGS,1,1,0.6132075471698113
25,18,322,0,-3000.0,213,NGS,1,1,0.41509433962264153
25,18,322,0,-3000.0,216,NGS,1,1,0.6415094339622641
25,18,322,0,-3000.0,222,NGS,1,1,0.7641509433962265
25,18,322,0,-3000.0,223,NGS,1,1,0.5188679245283019
25,18,322,0,-3000.0,225,NGS,1,1,0.6792452830188679
25,18,322,0,-3000.0,228,NGS,1,1,0.4339622641509434
25,18,322,0,-3000.0,230,NGS,1,1,0.8018867924528302
25,18,322,0,-3000.0,232,NGS,0,0,0.6981132075471698
25,18,322,0,-3000.0,239,NGS,0,0,0.33962264150943394
25,18,322,0,-3000.0,240,NGS,0,0,0.8018867924528302
25,18,322,0,-3000.0,241,NGS,0,0,0.6886792452830188
25,18,322,0,-3000.0,244,NGS,0,0,0.8018867924528302
25,18,322,0,-3000.0,245,NGS,0,0,0.5754716981132075
25,18,322,0,-3000.0,247,NGS,0,0,0.7264150943396226
25,18,322,0,-3000.0,249,NGS,0,0,0.7547169811320755
25,18,322,0,-3000.0,250,NGS,0,0,0.6981132075471698
25,18,322,0,-3000.0,258,NGS,0,0,0.8207547169811321
25,18,322,0,-3000.0,260,NGS,0,0,0.8113207547169812
25,18,322,0,-3000.0,261,NGS,1,1,0.7358490566037735
25,18,322,0,-3000.0,269,NGS,1,1,0.8018867924528302
25,18,322,0,-3000.0,270,NGS,1,1,0.6981132075471698
25,18,322,0,-3000.0,273,NGS,1,1,0.8018867924528302
25,18,322,0,-3000.0,287,NGS,1,1,0.4716981132075472
25,18,322,0,-3000.0,294,NGS,1,1,0.8018867924528302
25,18,322,0,-3000.0,296,NGS,1,1,0.6415094339622641
25,18,322,0,-3000.0,297,NGS,1,1,0.8867924528301887
25,18,322,0,-3000.0,301,NGS,1,1,0.7924528301886793
25,18,322,0,-3000.0,304,NGS,1,1,0.9433962264150944
25,18,322,0,-3000.0,307,NGS,0,0,0.8018867924528302
25,18,322,0,-3000.0,310,NGS,0,0,0.7264150943396226
25,18,322,0,-3000.0,311,NGS,0,0,0.660377358490566
25,18,322,0,-3000.0,316,NGS,0,0,0.7547169811320755
25,18,322,0,-3000.0,319,NGS,0,0,0.2830188679245283
25,18,322,0,-3000.0,326,NGS,0,0,0.4716981132075472
25,18,322,0,-3000.0,327,NGS,0,0,0.8018867924528302
25,18,322,0,-3000.0,330,NGS,0,0,0.7452830188679245
25,18,322,0,-3000.0,332,NGS,0,0,0.7830188679245284
25,18,322,0,-3000.0,333,NGS,0,0,0.2830188679245283
25,18,322,0,-3000.0,334,NGS,0,0,0.9622641509433962
25,18,322,0,-3000.0,336,NGS,0,0,0.8584905660377359
25,18,322,0,-3000.0,337,NGS,0,0,0.8018867924528302
25,18,322,0,-3000.0,338,NGS,0,0,0.24528301886792453
25,18,322,0,-3000.0,344,NGS,0,0,0.7452830188679245
25,18,322,0,-3000.0,346,NGS,0,0,0.36792452830188677
25,18,322,0,-3000.0,355,NGS,0,0,0.7452830188679245
25,18,322,0,-3000.0,356,NGS,0,0,0.660377358490566
25,18,322,0,-3000.0,360,NGS,0,0,0.6886792452830188
25,18,322,0,-3000.0,361,NGS,0,0,0.6226415094339622
25,18,322,0,-3000.0,365,NGS,0,0,0.1320754716981132
25,18,322,0,-3000.0,368,NGS,0,0,0.8018867924528302
25,18,322,0,-3000.0,370,NGS,0,0,0.7547169811320755
25,18,322,0,-3000.0,372,NGS,0,0,0.839622641509434
25,18,322,0,-3000.0,373,NGS,0,0,0.8207547169811321
25,25,3,0,-3000.0,11,GC,0,0,0.6513761467889908
25,25,3,0,-3000.0,14,GC,0,0,0.6192660550458715
25,25,3,0,-3000.0,15,GC,0,0,0.7064220183486238
25,25,3,0,-3000.0,32,GC,0,0,0.555045871559633
25,25,3,0,-3000.0,69,GC,1,1,0.7201834862385321
25,25,3,0,-3000.0,71,GC,1,1,0.5642201834862385
25,25,3,0,-3000.0,76,GC,1,1,0.7110091743119266
25,25,3,0,-3000.0,79,GC,1,1,0.6192660550458715
25,25,3,0,-3000.0,82,GC,1,1,0.7706422018348624
25,25,3,0,-3000.0,83,GC,1,1,0.7706422018348624
25,25,3,0,-3000.0,85,GC,1,1,0.6743119266055045
25,25,3,0,-3000.0,87,GC,1,1,0.7706422018348624
25,25,3,0,-3000.0,88,GC,1,1,0.7155963302752294
25,25,3,0,-3000.0,89,GC,1,1,0.7889908256880734
25,25,3,0,-3000.0,91,GC,1,1,0.8073394495412844
25,25,3,0,-3000.0,95,GC,1,1,0.7201834862385321
25,25,3,0,-3000.0,96,GC,1,1,0.6972477064220184
25,25,3,0,-3000.0,97,GC,1,1,0.7614678899082569
25,25,3,0,-3000.0,101,GC,1,1,0.7477064220183486
25,25,3,0,-3000.0,104,GC,1,1,0.7660550458715596
25,25,3,0,-3000.0,105,GC,1,1,0.7798165137614679
25,25,3,0,-3000.0,106,GC,1,1,0.7064220183486238
25,25,3,0,-3000.0,109,GC,1,1,0.7385321100917431
25,25,3,0,-3000.0,110,GC,1,1,0.8348623853211009
25,25,3,0,-3000.0,111,GC,1,1,0.7614678899082569
25,25,3,0,-3000.0,117,GC,1,1,0.573394495412844
25,25,3,0,-3000.0,120,GC,1,1,0.8165137614678899
25,25,3,0,-3000.0,170,GC,2,2,0.48623853211009177
25,25,3,0,-3000.0,206,GC,2,2,0.6880733944954128
25,25,3,0,-3000.0,207,GC,2,2,0.536697247706422
25,25,3,0,-3000.0,209,GC,2,2,0.5825688073394495
25,25,3,0,-3000.0,214,GC,2,2,0.7568807339449541
25,25,3,0,-3000.0,215,GC,2,2,0.7522935779816514
25,25,3,0,-3000.0,219,GC,2,2,0.6284403669724771
25,25,3,0,-3000.0,221,GC,2,2,0.7247706422018348
25,25,3,0,-3000.0,227,GC,2,2,0.7522935779816514
25,25,3,0,-3000.0,230,GC,2,2,0.7110091743119266
25,25,3,0,-3000.0,231,GC,2,2,0.7981651376146789
25,25,3,0,-3000.0,232,GC,2,2,0.6009174311926605
25,25,3,0,-3000.0,233,GC,2,2,0.555045871559633
25,25,3,0,-3000.0,234,GC,2,2,0.7706422018348624
25,25,3,0,-3000.0,235,GC,2,2,0.7706422018348624
25,25,3,0,-3000.0,293,GC,3,3,0.6238532110091743
25,25,3,0,-3000.0,1,NGS,0,0,0.6559633027522935
25,25,3,0,-3000.0,13,NGS,0,0,0.555045871559633
25,25,3,0,-3000.0,16,NGS,0,0,0.7385321100917431
25,25,3,0,-3000.0,17,NGS,0,0,0.6192660550458715
25,25,3,0,-3000.0,72,NGS,1,1,0.7798165137614679
25,25,3,0,-3000.0,73,NGS,1,1,0.6513761467889908
25,25,3,0,-3000.0,80,NGS,1,1,0.7155963302752294
25,25,3,0,-3000.0,102,NGS,1,1,0.7064220183486238
25,25,3,0,-3000.0,112,NGS,1,1,0.7201834862385321
25,25,3,0,-3000.0,123,NGS,1,1,0.7385321100917431
25,25,3,0,-3000.0,127,NGS,1,1,0.5871559633027523
25,25,3,0,-3000.0,169,NGS,2,2,0.6284403669724771
25,25,3,0,-3000.0,172,NGS,2,2,0.5275229357798165
25,25,3,0,-3000.0,173,NGS,2,2,0.555045871559633
25,25,3,0,-3000.0,174,NGS,2,2,0.555045871559633
25,25,3,0,-3000.0,175,NGS,2,2,0.555045871559633
25,25,3,0,-3000.0,176,NGS,2,2,0.555045871559633
25,25,3,0,-3000.0,177,NGS,2,2,0.6009174311926605
25,25,3,0,-3000.0,178,NGS,2,2,0.555045871559633
25,25,3,0,-3000.0,179,NGS,2,2,0.3761467889908257
25,25,3,0,-3000.0,181,NGS,2,2,0.46788990825688076
25,25,3,0,-3000.0,183,NGS,2,2,0.46788990825688076
25,25,3,0,-3000.0,185,NGS,2,2,0.42201834862385323
25,25,3,0,-3000.0,186,NGS,2,2,0.5825688073394495
25,25,3,0,-3000.0,189,NGS,2,2,0.555045871559633
25,25,3,0,-3000.0,191,NGS,2,2,0.38990825688073394
25,25,3,0,-3000.0,193,NGS,2,2,0.555045871559633
25,25,3,0,-3000.0,196,NGS,2,2,0.555045871559633
25,25,3,0,-3000.0,197,NGS,2,2,0.6743119266055045
25,25,3,0,-3000.0,198,NGS,2,2,0.555045871559633
25,25,3,0,-3000.0,199,NGS,2,2,0.573394495412844
25,25,3,0,-3000.0,202,NGS,2,2,0.5458715596330275
25,25,3,0,-3000.0,203,NGS,2,2,0.5688073394495413
25,25,3,0,-3000.0,205,NGS,2,2,0.5963302752293578
25,25,3,0,-3000.0,210,NGS,2,2,0.5642201834862385
25,25,3,0,-3000.0,217,NGS,2,2,0.5458715596330275
25,25,3,0,-3000.0,220,NGS,2,2,0.591743119266055
25,25,3,0,-3000.0,222,NGS,2,2,0.6376146788990825
25,25,3,0,-3000.0,225,NGS,2,2,0.555045871559633
25,25,3,0,-3000.0,228,NGS,2,2,0.6605504587155964
25,25,3,0,-3000.0,229,NGS,2,2,0.44954128440366975
25,25,3,0,-3000.0,280,NGS,3,3,0.5412844036697247
25,25,3,0,-3000.0,281,NGS,3,3,0.555045871559633
25,25,3,0,-3000.0,283,NGS,3,3,0.5458715596330275
25,25,3,0,-3000.0,284,NGS,3,3,0.6009174311926605
25,25,3,0,-3000.0,285,NGS,3,3,0.555045871559633
25,25,3,0,-3000.0,287,NGS,3,3,0.555045871559633
